genename	sampname	gene	samp	value
CACNA1E	0	5	22	-0.52907035451606
CACNA1E	0	5	23	0.390749128238322
CACNA1E	0	5	24	-0.073272825007682
CACNA1E	1	5	25	-0.582592365057701
CACNA1E	1	5	26	0.848348883440032
CACNA1E	1	5	27	-0.42646728850497
CACNA1E	1	5	28	-1.30428012988542
CACNA1E	1	5	29	2.65181156754084
CACNA1E	1	5	30	0.873199596072666
CACNA1E	1	5	31	-0.850992974762704
CACNA1E	1	5	32	-0.236928703706594
CACNA1E	1	5	33	-1.15032598841668
CACNA1E	1	5	34	0.0770509317293044
CACNA1E	1	5	35	0.187645666947557
CACNA1E	1	5	36	-1.40321701434702
CACNA1E	1	5	37	0.974067279604782
CACNA1E	1	5	38	1.49938548677783
CACNA1E	1	5	39	1.66735396555574
CACNA1E	1	5	40	1.68334004010334
CACNA1E	1	5	41	3.9410210681641
CACNA1E	1	5	42	3.39542325326177
IRS4	0	6	1	0.3701337638439
IRS4	0	6	2	-0.232648930544178
IRS4	0	6	3	-0.939947205062258
IRS4	0	6	4	0.31171359340729
IRS4	0	6	5	0.2254240247656
IRS4	0	6	6	0.978313203154018
IRS4	0	6	7	-1.09797786796197
IRS4	0	6	8	-1.76429604366005
IRS4	0	6	9	0.910972189469594
IRS4	0	6	10	1.1898508291084
IRS4	0	6	11	-0.40777190797085
IRS4	0	6	12	1.04689364647978
IRS4	0	6	13	0.080986701835199
IRS4	0	6	14	-0.411864120879613
IRS4	0	6	15	0.232143915322122
IRS4	0	6	16	-0.209485641696108
IRS4	0	6	17	-0.436526570640469
IRS4	0	6	18	-2.09108365861345
IRS4	0	6	19	-1.04776002349047
IRS4	0	6	20	0.0633547253246429
IRS4	0	6	21	-1.01306512005581
IRS4	0	6	22	1.54432074498665
IRS4	0	6	23	1.39076382048661
IRS4	0	6	24	1.30755593239143
IRS4	1	6	25	-1.30162342342124
IRS4	1	6	26	0.611776290807347
IRS4	1	6	27	-0.770918276632604
IRS4	1	6	28	1.53759853001111
IRS4	1	6	29	0.545426024783113
IRS4	1	6	30	-0.983619589203273
IRS4	1	6	31	-0.137209318459673
IRS4	1	6	32	2.95246599584965
IRS4	1	6	33	1.30514686862367
IRS4	1	6	34	2.42649565484446
IRS4	1	6	35	0.972977145791565
IRS4	1	6	36	1.8044387757988
IRS4	1	6	37	-2.02303522957258
IRS4	1	6	38	2.50564300131986
IRS4	1	6	39	-1.2217758444933
IRS4	1	6	40	1.80237243691759
IRS4	1	6	41	2.97269166603598
IRS4	1	6	42	4.1109178722179
MTOR	0	7	1	-0.515092521699722
MTOR	0	7	2	-0.489712800495059
MTOR	0	7	3	0.412065514353232
MTOR	0	7	4	1.05131555473139
MTOR	0	7	5	-0.276549717748236
MTOR	0	7	6	0.422565360652941
MTOR	0	7	7	1.21502050885293
MTOR	0	7	8	-0.995381454168393
MTOR	0	7	9	0.837251565816006
MTOR	0	7	10	1.49581382126992
MTOR	0	7	11	-0.505309234428795
MTOR	0	7	12	0.444959210445186
MTOR	0	7	13	-1.69791047476893
MTOR	0	7	14	-0.249208003443636
MTOR	0	7	15	-0.371147330674096
MTOR	0	7	16	-0.495553297731062
MTOR	0	7	17	0.589260383136565
MTOR	0	7	18	-1.58961019968144
MTOR	0	7	19	1.45037009582909
MTOR	0	7	20	-0.568401507247426
MTOR	0	7	21	1.46595409237383
MTOR	0	7	22	-1.79834032041479
MTOR	0	7	23	-0.650942157932175
MTOR	0	7	24	0.818582912972693
MTOR	1	7	25	-0.0157140394185366
MTOR	1	7	26	0.263218797552604
MTOR	1	7	27	1.5243281544551
MTOR	1	7	28	-1.27376943791366
MTOR	1	7	29	-0.401361340054839
MTOR	1	7	30	0.764686918389606
MTOR	1	7	31	0.838581227209092
MTOR	1	7	32	-0.771145481058688
MTOR	1	7	33	0.0498931737446695
MTOR	1	7	34	0.489320353799174
MTOR	1	7	35	1.31153765430712
MTOR	1	7	36	0.191949548212394
MTOR	1	7	37	-0.624558751254797
MTOR	1	7	38	1.75057181355277
MTOR	1	7	39	1.64033982214178
MTOR	1	7	40	3.45577491590353
MTOR	1	7	41	1.23880857836116
MTOR	1	7	42	-3.26030477956312
PIK3CA	0	8	1	-0.461612067101241
PIK3CA	0	8	2	-1.22519225227049
PIK3CA	0	8	3	1.57206616741612
PIK3CA	0	8	4	-0.951293818348122
PIK3CA	0	8	5	-0.336570195300591
PIK3CA	0	8	6	0.647689300234928
PIK3CA	0	8	7	1.60508636341458
PIK3CA	0	8	8	0.515780457771996
PIK3CA	0	8	9	-0.147422736405599
PIK3CA	0	8	10	-0.307640851105483
PIK3CA	0	8	11	-0.516191182254995
PIK3CA	0	8	12	-0.97170382224814
PIK3CA	0	8	13	0.900981396758673
PIK3CA	0	8	14	-0.268815745596383
PIK3CA	0	8	15	-0.814573918050375
PIK3CA	0	8	16	2.36000117911425
PIK3CA	0	8	17	-0.880921225045729
PIK3CA	0	8	18	1.24396642650982
PIK3CA	0	8	19	-0.106731015965644
PIK3CA	0	8	20	-1.39694144264526
PIK3CA	0	8	21	0.212679764556371
PIK3CA	0	8	22	-1.24753802835405
PIK3CA	0	8	23	0.423465530783865
PIK3CA	0	8	24	0.151431714131512
PIK3CA	1	8	25	0.313206850810931
PIK3CA	1	8	26	1.61055495221459
PIK3CA	1	8	27	-0.168957308448268
PIK3CA	1	8	28	0.209212992309536
PIK3CA	1	8	29	0.115869461746227
PIK3CA	1	8	30	0.996123504252056
PIK3CA	1	8	31	-0.681424157024091
PIK3CA	1	8	32	-0.41864498348838
PIK3CA	1	8	33	-0.498618791994242
PIK3CA	1	8	34	0.454017118130199
PIK3CA	1	8	35	-0.951293818348122
PIK3CA	1	8	36	-0.23851154365578
PIK3CA	1	8	37	0.501638588867835
PIK3CA	1	8	38	-1.20854028701864
PIK3CA	1	8	39	-0.02507519881267
PIK3CA	1	8	40	-1.50486123710502
PIK3CA	1	8	41	-1.08116919307222
PIK3CA	1	8	42	-7.30266119106446
PDX1	0	9	1	-0.690793500556741
PDX1	0	9	2	-1.28532496206813
PDX1	0	9	3	-0.656934431984958
PDX1	0	9	4	-0.558753257195548
PDX1	0	9	5	-1.10821679485366
PDX1	0	9	6	0.219957738948378
PDX1	0	9	7	-0.318838115192628
PDX1	0	9	8	-0.435102350256126
PDX1	0	9	9	0.0172125490307221
PDX1	0	9	10	-0.00667544847080708
PDX1	0	9	11	0.0408109879133233
PDX1	0	9	12	-0.656934431984958
PDX1	0	9	13	-0.0553491679353533
PDX1	0	9	14	-0.465286635049662
PDX1	0	9	15	-1.64027720554789
PDX1	0	9	16	-0.347259749462159
PDX1	0	9	17	-0.0801501067763663
PDX1	0	9	18	0.442118930198875
PDX1	0	9	19	2.82574533739809
PDX1	0	9	20	1.48189601370872
PDX1	0	9	21	0.154694174091674
PDX1	0	9	22	1.95619102479348
PDX1	0	9	23	0.88416513098298
PDX1	0	9	24	0.28310427026874
PDX1	1	9	25	1.34277631756184
PDX1	1	9	26	-0.00667544847080708
PDX1	1	9	27	0.154694174091674
PDX1	1	9	28	-0.0801501067763663
PDX1	1	9	29	-0.435102350256126
PDX1	1	9	30	1.00219201657048
PDX1	1	9	31	0.132444247676076
PDX1	1	9	32	-0.376102460270753
PDX1	1	9	33	1.52614444956135
PDX1	1	9	34	1.30638558755297
PDX1	1	9	35	3.60198861147536
PDX1	1	9	36	-0.318838115192628
PDX1	1	9	37	2.86462803238179
PDX1	1	9	38	-0.030860198868387
PDX1	1	9	39	0.303706021996141
PDX1	1	9	40	2.91350542892669
PDX1	1	9	41	2.87559621559399
PDX1	1	9	42	1.82937474562788
PIK3R2	0	10	1	-0.0787752006953983
PIK3R2	0	10	2	-0.0865500434129782
PIK3R2	0	10	3	-0.102144975331649
PIK3R2	0	10	4	0.417479870602261
PIK3R2	0	10	5	-0.0813651449004446
PIK3R2	0	10	6	-0.49867997118305
PIK3R2	0	10	7	-0.475752534924642
PIK3R2	0	10	8	0.644382210873797
PIK3R2	0	10	9	0.646544560073161
PIK3R2	0	10	10	1.20286835763185
PIK3R2	0	10	11	0.0511476004791042
PIK3R2	0	10	12	-1.33954840416415
PIK3R2	0	10	13	-2.87880898286483
PIK3R2	0	10	14	0.396830470494971
PIK3R2	0	10	15	-1.06899070863034
PIK3R2	0	10	16	0.512465899578049
PIK3R2	0	10	17	0.426623452119118
PIK3R2	0	10	18	-0.674934115300519
PIK3R2	0	10	19	-1.18661805899628
PIK3R2	0	10	20	0.0910574888184642
PIK3R2	0	10	21	0.736328889112265
PIK3R2	0	10	22	1.07472457008435
PIK3R2	0	10	23	2.15098269508057
PIK3R2	0	10	24	0.120732075456348
PIK3R2	1	10	25	0.14039415981618
PIK3R2	1	10	26	0.994245233297872
PIK3R2	1	10	27	0.0461308958491499
PIK3R2	1	10	28	0.373761627875245
PIK3R2	1	10	29	-0.202342784997344
PIK3R2	1	10	30	0.13303214084285
PIK3R2	1	10	31	0.98829276997642
PIK3R2	1	10	32	0.559130503484006
PIK3R2	1	10	33	0.618342908390061
PIK3R2	1	10	34	2.4544819769487
PIK3R2	1	10	35	0.912122120709416
PIK3R2	1	10	36	2.01179584183432
PIK3R2	1	10	37	-0.615320150994564
PIK3R2	1	10	38	2.11213323112627
PIK3R2	1	10	39	-1.12569434438457
PIK3R2	1	10	40	1.31608801522521
PIK3R2	1	10	41	1.79191669320061
PIK3R2	1	10	42	3.44009198564515
TNF	0	11	1	-0.359947301692507
TNF	0	11	2	-0.274442109126425
TNF	0	11	3	-0.502333781650075
TNF	0	11	4	0.106140026762051
TNF	0	11	5	-0.834702747090404
TNF	0	11	6	-0.0916960593828415
TNF	0	11	7	-0.254869884569004
TNF	0	11	8	0.157774448281299
TNF	0	11	9	0.680886279639358
TNF	0	11	10	-0.258117965689222
TNF	0	11	11	0.0238596655522562
TNF	0	11	12	2.24749683650649
TNF	0	11	13	-1.02191125730999
TNF	0	11	14	0.616311340544298
TNF	0	11	15	1.17288076328925
TNF	0	11	16	0.357229394597005
TNF	0	11	17	-0.797647399899974
TNF	0	11	18	-2.30878946027334
TNF	0	11	19	-1.18143295616962
TNF	0	11	20	-1.13705240051812
TNF	0	11	21	1.56339803812839
TNF	0	11	22	1.31807810065114
TNF	0	11	23	0.181140966543921
TNF	0	11	24	0.597747462876061
TNF	1	11	25	-0.0402743973909842
TNF	1	11	26	-0.744433210835194
TNF	1	11	27	0.139399899218418
TNF	1	11	28	-1.5665836847713
TNF	1	11	29	-0.616587415955551
TNF	1	11	30	-0.595120526788471
TNF	1	11	31	-1.87870068497625
TNF	1	11	32	-0.214730128666312
TNF	1	11	33	-0.543434126632806
TNF	1	11	34	0.221985511740123
TNF	1	11	35	0.353697822489099
TNF	1	11	36	-0.0783399691349802
TNF	1	11	37	-1.80763387198024
TNF	1	11	38	-0.277723820093655
TNF	1	11	39	-1.14999833909933
TNF	1	11	40	-1.85973989946187
TNF	1	11	41	-3.5612367380269
TNF	1	11	42	1.22724177863551
SLC2A4	0	12	1	0.583790364079965
SLC2A4	0	12	2	-0.557504716614846
SLC2A4	0	12	3	0.612195053268169
SLC2A4	0	12	4	-1.47762355838
SLC2A4	0	12	5	0.0736237769047493
SLC2A4	0	12	6	0.626211064136028
SLC2A4	0	12	7	0.517979742636468
SLC2A4	0	12	8	0.183031851013632
SLC2A4	0	12	9	1.65994113973837
SLC2A4	0	12	10	0.904202223577692
SLC2A4	0	12	11	-1.04863065623104
SLC2A4	0	12	12	-1.82283925729475
SLC2A4	0	12	13	-0.205245159822266
SLC2A4	0	12	14	0.0785390121205659
SLC2A4	0	12	15	0.743894780988271
SLC2A4	0	12	16	0.0286957808907059
SLC2A4	0	12	17	0.711142153503968
SLC2A4	0	12	18	-2.1809451704381
SLC2A4	0	12	19	1.17116566241308
SLC2A4	0	12	20	-1.55721787240444
SLC2A4	0	12	21	-0.314293947869821
SLC2A4	0	12	22	-0.0976505970674956
SLC2A4	0	12	23	0.241723904152417
SLC2A4	0	12	24	1.12581442669868
SLC2A4	1	12	25	0.37358483151541
SLC2A4	1	12	26	1.03107605487691
SLC2A4	1	12	27	-1.82283925729475
SLC2A4	1	12	28	-1.09894270901296
SLC2A4	1	12	29	-1.6993304050326
SLC2A4	1	12	30	0.192202293358338
SLC2A4	1	12	31	-1.58465141297394
SLC2A4	1	12	32	-1.17213950849319
SLC2A4	1	12	33	2.14345462273273
SLC2A4	1	12	34	1.98248165177373
SLC2A4	1	12	35	1.83670209356213
SLC2A4	1	12	36	-1.01918353566911
SLC2A4	1	12	37	-2.2215757721006
SLC2A4	1	12	38	0.0538108950866366
SLC2A4	1	12	39	0.32381888900852
SLC2A4	1	12	40	0.0438119652735362
SLC2A4	1	12	41	1.48187467602975
SLC2A4	1	12	42	2.03988171682183
INS	0	13	1	-1.20988133258423
INS	0	13	2	-0.52296696638826
INS	0	13	3	-0.038393909606534
INS	0	13	4	-0.911022386385009
INS	0	13	5	-1.05577914274454
INS	0	13	6	-0.52296696638826
INS	0	13	7	-1.95045537733669
INS	0	13	8	0.405053172126175
INS	0	13	9	0.237422587989323
INS	0	13	10	-0.189249660868497
INS	0	13	11	-1.20988133258423
INS	0	13	12	1.24859779108311
INS	0	13	13	-1.05577914274454
INS	0	13	14	1.30478285877622
INS	0	13	15	0.880523702803007
INS	0	13	16	0.0571290363887627
INS	0	13	17	0.00984520996801763
INS	0	13	18	1.38665677248688
INS	0	13	19	0.636306848342669
INS	0	13	20	-0.583419694209576
INS	0	13	21	0.599286646225203
INS	0	13	22	-0.0876277199707649
INS	0	13	23	2.29137263731241
INS	0	13	24	0.280446368309334
INS	1	13	25	0.97799663274179
INS	1	13	26	-1.37461942066041
INS	1	13	27	0.280446368309334
INS	1	13	28	-0.0876277199707649
INS	1	13	29	-1.05577914274454
INS	1	13	30	1.33238727265109
INS	1	13	31	-0.982303954562922
INS	1	13	32	-0.038393909606534
INS	1	13	33	0.847127980714165
INS	1	13	34	0.523478526537931
INS	1	13	35	-0.709120042907492
INS	1	13	36	2.34584850292389
INS	1	13	37	-0.189249660868497
INS	1	13	38	2.25435243519494
INS	1	13	39	-0.295389588366954
INS	1	13	40	0.405053172126175
INS	1	13	41	4.0365530909028
INS	1	13	42	0.103494671986392
MAPK10	0	14	1	0.636480871473673
MAPK10	0	14	2	0.189466981817493
MAPK10	0	14	3	-0.169681416168067
MAPK10	0	14	4	-0.675633001175385
MAPK10	0	14	5	0.502725306650816
MAPK10	0	14	6	-0.177287934760718
MAPK10	0	14	7	-1.92673753857729
MAPK10	0	14	8	-0.141553572998495
MAPK10	0	14	9	-0.413574969970818
MAPK10	0	14	10	1.6629711627991
MAPK10	0	14	11	2.31566593228662
MAPK10	0	14	12	0.175539200147435
MAPK10	0	14	13	0.0335502570485456
MAPK10	0	14	14	0.205325772964187
MAPK10	0	14	15	-0.57115571556995
MAPK10	0	14	16	0.889708048757442
MAPK10	0	14	17	-1.05338648516009
MAPK10	0	14	18	-0.0267703233755667
MAPK10	0	14	19	-1.4657192933276
MAPK10	0	14	20	-0.258589567851367
MAPK10	0	14	21	-1.42846534631741
MAPK10	0	14	22	1.78247868055998
MAPK10	0	14	23	-0.141553572998495
MAPK10	0	14	24	0.0561965237459806
MAPK10	1	14	25	-0.430911650743895
MAPK10	1	14	26	0.139502472284299
MAPK10	1	14	27	0.139502472284299
MAPK10	1	14	28	0.744363630035091
MAPK10	1	14	29	1.65538304461171
MAPK10	1	14	30	-1.74301103183441
MAPK10	1	14	31	-0.211147468081092
MAPK10	1	14	32	0.525632806761848
MAPK10	1	14	33	0.487995927569601
MAPK10	1	14	34	-0.84401671044596
MAPK10	1	14	35	1.48616751212851
MAPK10	1	14	36	1.78983161537127
MAPK10	1	14	37	2.0403418674646
MAPK10	1	14	38	-0.488069830199676
MAPK10	1	14	39	-2.40176637120568
MAPK10	1	14	40	-0.646203254581576
MAPK10	1	14	41	-0.39057471586457
MAPK10	1	14	42	2.35881340011456
PIK3R1	0	15	1	-0.644114919566761
PIK3R1	0	15	2	-1.21879570159256
PIK3R1	0	15	3	1.0071057565797
PIK3R1	0	15	4	-0.548695420543387
PIK3R1	0	15	5	-0.656574123723199
PIK3R1	0	15	6	1.87388983701916
PIK3R1	0	15	7	0.283754952842736
PIK3R1	0	15	8	-1.18291920836599
PIK3R1	0	15	9	-1.17483645154162
PIK3R1	0	15	10	0.512068830563748
PIK3R1	0	15	11	-0.664883820477305
PIK3R1	0	15	12	-0.102823627751529
PIK3R1	0	15	13	0.333231531332712
PIK3R1	0	15	14	1.53565194736276
PIK3R1	0	15	15	0.88054017723873
PIK3R1	0	15	16	0.688621339092892
PIK3R1	0	15	17	-2.27043338105654
PIK3R1	0	15	18	-0.151854374634394
PIK3R1	0	15	19	0.208722283182188
PIK3R1	0	15	20	0.172886590719473
PIK3R1	0	15	21	1.12876253033727
PIK3R1	0	15	22	0.467049460332498
PIK3R1	0	15	23	0.681322506373142
PIK3R1	0	15	24	-1.15767671372369
PIK3R1	1	15	25	0.350600546582202
PIK3R1	1	15	26	0.230836562968967
PIK3R1	1	15	27	-1.23169299991605
PIK3R1	1	15	28	-0.562868952378557
PIK3R1	1	15	29	-0.239565768159809
PIK3R1	1	15	30	-0.548478992989974
PIK3R1	1	15	31	2.4565624690371
PIK3R1	1	15	32	1.13394276057633
PIK3R1	1	15	33	-0.163839866232888
PIK3R1	1	15	34	1.54108696204253
PIK3R1	1	15	35	-1.79799783736273
PIK3R1	1	15	36	2.11604391999487
PIK3R1	1	15	37	2.25367184498575
PIK3R1	1	15	38	-2.07051011067189
PIK3R1	1	15	39	1.60119588041979
PIK3R1	1	15	40	1.3161719304108
PIK3R1	1	15	41	-1.3974800985311
PIK3R1	1	15	42	1.97481757005504
PIK3R3	0	16	1	0.332994808930997
PIK3R3	0	16	2	-0.390193914635434
PIK3R3	0	16	3	0.541209358734859
PIK3R3	0	16	4	0.191696441335438
PIK3R3	0	16	5	-0.632791745053062
PIK3R3	0	16	6	-1.52690322514819
PIK3R3	0	16	7	0.850123796761658
PIK3R3	0	16	8	-0.784441013647155
PIK3R3	0	16	9	-0.329016734088187
PIK3R3	0	16	10	-0.523520077896956
PIK3R3	0	16	11	1.73848491355097
PIK3R3	0	16	12	0.190223764338888
PIK3R3	0	16	13	1.45422854949205
PIK3R3	0	16	14	0.878861813117702
PIK3R3	0	16	15	0.0503570914372716
PIK3R3	0	16	16	-0.216459337483942
PIK3R3	0	16	17	-1.42635931119516
PIK3R3	0	16	18	1.2834972043715
PIK3R3	0	16	19	-2.09525435897336
PIK3R3	0	16	20	1.07598496380683
PIK3R3	0	16	21	-1.38398183340491
PIK3R3	0	16	22	0.894224037271132
PIK3R3	0	16	23	-0.0959797675558927
PIK3R3	0	16	24	-0.0769854240670557
PIK3R3	1	16	25	-0.0837018617415366
PIK3R3	1	16	26	-0.209098612845673
PIK3R3	1	16	27	-0.00348140614796681
PIK3R3	1	16	28	0.449714357800378
PIK3R3	1	16	29	0.96591655992239
PIK3R3	1	16	30	-0.21441327795022
PIK3R3	1	16	31	-1.86414517888038
PIK3R3	1	16	32	-1.3712485886549
PIK3R3	1	16	33	2.1479433230559
PIK3R3	1	16	34	-0.214004196659236
PIK3R3	1	16	35	0.564999799400525
PIK3R3	1	16	36	0.165842807161326
PIK3R3	1	16	37	2.10543772588997
PIK3R3	1	16	38	2.34760794133068
PIK3R3	1	16	39	-2.34684183542424
PIK3R3	1	16	40	-0.277936990110435
PIK3R3	1	16	41	0.8785539417383
PIK3R3	1	16	42	-0.808715791198214
GCK	0	17	1	0.627916437197327
GCK	0	17	2	-1.2791054880156
GCK	0	17	3	-0.502190125560233
